username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FrancoisFillon;2016-12-14 10:51;262;252;"Sur le terrain: des urgences en surchauffe, des mois pour un rendez-vous chez un spécialiste, des professionnels exaspérés par la paperasse.";;;;"808972739163738112";https://twitter.com/FrancoisFillon/status/808972739163738112
FrancoisFillon;2016-12-14 10:48;223;188;"Vous savez les maux qui traversent notre assurance maladie : déficit chronique, bureaucratisation des procédures, abus, absence de vision…";;;;"808971799820005376";https://twitter.com/FrancoisFillon/status/808971799820005376
FrancoisFillon;2016-12-14 10:45;267;286;"Mais évitons la langue de bois et les pêchés d’orgueil. Tout ne va pas bien ; il faut avoir le courage de le dire et d’agir. #Santé";;;#Sant;"808971093268566016";https://twitter.com/FrancoisFillon/status/808971093268566016
FrancoisFillon;2016-12-14 10:44;155;147;"Nous possédons un système de santé et de solidarité dont nous pouvons être légitimement fiers.";;;;"808970966474731520";https://twitter.com/FrancoisFillon/status/808970966474731520
FrancoisFillon;2016-12-14 10:42;185;199;"C’est la garantie pour chacun d’avoir accès à des soins de qualité, que l’on soit riche ou pauvre, habitant de Paris ou de Lozère.";;;;"808970314415632384";https://twitter.com/FrancoisFillon/status/808970314415632384
FrancoisFillon;2016-12-14 10:35;254;244;"La sécurité sociale, et tout particulièrement l’assurance maladie, c’est un des fondements de notre pacte national !";;;;"808968613172539392";https://twitter.com/FrancoisFillon/status/808968613172539392
FrancoisFillon;2016-12-14 10:34;232;210;"Comme vous, comme tous les Français, je suis attaché à la sécurité sociale et au principe de solidarité qui la fonde. #Robinson #Santé";;;#Robinson #Sant;"808968325292298240";https://twitter.com/FrancoisFillon/status/808968325292298240
FrancoisFillon;2016-12-14 10:31;262;250;"Je me dois de répondre aux caricatures et je le fais devant des praticiens qui savent bien que le sujet ne se prête pas aux clichés. #Santé";;;#Sant;"808967655759773696";https://twitter.com/FrancoisFillon/status/808967655759773696
FrancoisFillon;2016-12-14 10:31;154;129;"Cette visite est pour moi l’occasion de remettre les choses en place sur mon projet en matière de santé. #Robinson";;;#Robinson;"808967568681791488";https://twitter.com/FrancoisFillon/status/808967568681791488
FrancoisFillon;2016-12-14 10:30;202;205;"Merci de cette rencontre avec des équipes de soignants exceptionnels pour une médecine exceptionnelle. #Robinson #Santé pic.twitter.com/oQayVXjPWj";;;#Robinson #Sant;"808967300166668288";https://twitter.com/FrancoisFillon/status/808967300166668288
FrancoisFillon;2016-12-14 10:25;185;195;"Je tiens à vous remercier très sincèrement de m’avoir donné l’occasion de venir ce matin à l'hôpital Marie Lannelongue. #Robinson #Santé pic.twitter.com/b5adyEGXXD";;;#Robinson #Sant;"808966028180987905";https://twitter.com/FrancoisFillon/status/808966028180987905
FrancoisFillon;2016-12-12 18:14;950;857;"Mon objectif est de sauver notre système de santé qui fut l'un des meilleurs au monde et qui doit le redevenir. http://www. lefigaro.fr/vox/politique/ 2016/12/12/31001-20161212ARTFIG00258-francois-fillon-ce-que-je-veux-pour-la-securite-sociale.php …";;;;"808359494082301952";https://twitter.com/FrancoisFillon/status/808359494082301952
FrancoisFillon;2016-12-12 18:11;750;653;"Mes détracteurs me soupçonnent de vouloir «privatiser» l'Assurance-maladie et diminuer les remboursements. C'est évidemment faux ! #Santé";;;#Sant;"808358694698319873";https://twitter.com/FrancoisFillon/status/808358694698319873
FrancoisFillon;2016-12-12 18:10;603;607;"Mes adversaires s’érigent en défenseurs de notre «modèle social» mais ils en sont, en réalité, ses fossoyeurs. #Santé";;;#Sant;"808358423079358464";https://twitter.com/FrancoisFillon/status/808358423079358464
FrancoisFillon;2016-12-12 18:09;500;714;"#Santé Depuis deux semaines mes propositions font l'objet d'attaques de la gauche et de l'extrême droite. Elles ne m'impressionnent pas.";;;#Sant;"808358075916812289";https://twitter.com/FrancoisFillon/status/808358075916812289
FrancoisFillon;2016-12-11 13:23;1202;1381;"Ne laissons pas les Chrétiens d'Orient seuls face à la barbarie terroriste. #Egypte";;;#Egypte;"807923798829830144";https://twitter.com/FrancoisFillon/status/807923798829830144
FrancoisFillon;2016-12-11 13:01;758;924;"Fraternité avec les coptes d'Égypte victimes de l'intégrisme.";;;;"807918195206221826";https://twitter.com/FrancoisFillon/status/807918195206221826
FrancoisFillon;2016-12-11 11:14;657;919;"Je condamne les attentats qui ont frappé Istanbul cette nuit. Solidarité avec le peuple turc frappé depuis plusieurs mois par le terrorisme.";;;;"807891354256818176";https://twitter.com/FrancoisFillon/status/807891354256818176
FrancoisFillon;2016-12-09 12:11;794;633;"Le décret de Manuel Valls créant une inspection générale de la Justice devra être modifié sans délai. https://www. fillon2017.fr/2016/12/09/com munique-decret-valls-justice/ …";;;;"807180948857061376";https://twitter.com/FrancoisFillon/status/807180948857061376
