username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
JLMelenchon;2016-12-31 21:03;561;942;"Pitié ! Mon voeu : moins de voeux plus d'action. #voeux2017";;;#voeux2017;"815287177873674240";https://twitter.com/JLMelenchon/status/815287177873674240
JLMelenchon;2016-12-30 21:27;266;280;"La #RDLS12 est en ligne. Les thèmes: #JacquelineSauvage , Christine #Lagarde , caissière d’ #Auchan , listes électorales https://www. youtube.com/watch?v=OVp-sw l3NuE …";;;#RDLS12 #JacquelineSauvage #Lagarde #Auchan;"814930820578295808";https://twitter.com/JLMelenchon/status/814930820578295808
JLMelenchon;2016-12-30 17:32;250;220;"Pour la Sécurité sociale - Signez la pétition : https://www. change.org/p/pour-la-secu rite-sociale …";;;;"814871900094660608";https://twitter.com/JLMelenchon/status/814871900094660608
JLMelenchon;2016-12-30 14:03;458;473;"Plus de 140 000 abonné.e.s. Merci ! Partagez ce visuel ! Abonnez-vous ici : http://www. youtube.com/jlmelenchon pic.twitter.com/EXJ6fcZwWF";;;;"814819199017226241";https://twitter.com/JLMelenchon/status/814819199017226241
JLMelenchon;2016-12-25 21:12;171;205;"Une carte postale pensive - http:// melenchon.fr/2016/12/25/car te-postale-pensive/ … - Nouvelle note de blog - #Valls #Fillon #Macron #LePen pic.twitter.com/s4gGO5mUcG";;;#Valls #Fillon #Macron #LePen;"813115132188495872";https://twitter.com/JLMelenchon/status/813115132188495872
JLMelenchon;2016-12-23 20:02;232;257;"Voici la vidéo intégrale et remasterisée du discours du Gosier en #Guadeloupe . Bon visionnage ! #JLMGosier http:// melenchon.fr/2016/12/23/reu nion-publique-gosier-guadeloupe/ …";;;#Guadeloupe #JLMGosier;"812372885075464196";https://twitter.com/JLMelenchon/status/812372885075464196
JLMelenchon;2016-12-21 20:24;459;365;"J-10 POUR POUVOIR VOTER ! Partagez cette vidéo ! #InscriptionListesElectorales pic.twitter.com/DbXGVM3phV";;;#InscriptionListesElectorales;"811653561687900160";https://twitter.com/JLMelenchon/status/811653561687900160
JLMelenchon;2016-12-20 16:34;217;296;"A la centrale géothermique de Bouillante en #Guadeloupe . Visite et discussion sur le potentiel géothermique. #énergie pic.twitter.com/gsMJCXYUSA";;;#Guadeloupe #;"811233258369388544";https://twitter.com/JLMelenchon/status/811233258369388544
JLMelenchon;2016-12-20 16:12;207;184;"« Leur but: pouvoir créer un marché du savoir où chacun irait s’approvisionner librement c’est-à-dire à ses frais. » http:// melenchon.fr/2016/12/14/jub ilation-malsaine-face-aux-difficultes-de-lecole/ …";;;;"811227848782528512";https://twitter.com/JLMelenchon/status/811227848782528512
JLMelenchon;2016-12-20 02:29;101;157;"Aimé Césaire dit : «J'ai toujours un espoir parce que je crois en l'homme.» #JLMGosier https://www. youtube.com/watch?v=jQxnh- 1GSiI …";;;#JLMGosier;"811020784525312000";https://twitter.com/JLMelenchon/status/811020784525312000
JLMelenchon;2016-12-20 02:28;93;137;"Le génie est universel, il appartient à tous les êtres humains. Il passe par-dessus les langues. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811020477498032128";https://twitter.com/JLMelenchon/status/811020477498032128
JLMelenchon;2016-12-20 02:26;99;166;"800 personnes à l'intérieur et à l'extérieur sont venues à la réunion publique au Gosier en #Guadeloupe ce soir ! #JLMGosier #JLM2017 pic.twitter.com/oASSuEkVfP";;;#Guadeloupe #JLMGosier #JLM2017;"811019790332608512";https://twitter.com/JLMelenchon/status/811019790332608512
JLMelenchon;2016-12-20 02:25;51;75;"Nous avons une instance internationale légitime. Cahotante, certes. L'ONU. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811019781864353792";https://twitter.com/JLMelenchon/status/811019781864353792
JLMelenchon;2016-12-20 02:25;148;168;"Je ne veux plus des G8, des G20 et de ces instances où les gens décident parce qu'ils sont riches. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811019686234193920";https://twitter.com/JLMelenchon/status/811019686234193920
JLMelenchon;2016-12-20 02:25;68;81;"Les #USA concentrent à eux seuls 50% des budgets militaires de la planète. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#USA #JLMGosier;"811019573017382912";https://twitter.com/JLMelenchon/status/811019573017382912
JLMelenchon;2016-12-20 02:24;67;79;"Le monde dans lequel nous entrons est en train de devenir dangereux. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811019422999650305";https://twitter.com/JLMelenchon/status/811019422999650305
JLMelenchon;2016-12-20 02:24;87;117;"Si je suis élu président, nous sortirons de l' #OTAN . #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#OTAN #JLMGosier;"811019343488315392";https://twitter.com/JLMelenchon/status/811019343488315392
JLMelenchon;2016-12-20 02:23;62;94;"Les êtres humains sont fiers de faire des belles choses. Le travail, c'est d'abord de la production humaine. #JLMGosier";;;#JLMGosier;"811019155726073856";https://twitter.com/JLMelenchon/status/811019155726073856
JLMelenchon;2016-12-20 02:22;50;62;"Il faut atteindre ici l'autonomie énergétique. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811018963534671872";https://twitter.com/JLMelenchon/status/811018963534671872
JLMelenchon;2016-12-20 02:22;58;65;"Il faut un plan d'autonomie alimentaire. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811018859754954752";https://twitter.com/JLMelenchon/status/811018859754954752
JLMelenchon;2016-12-20 02:22;50;62;"Quand je parle de "planification", on me tombe dessus. De Gaulle lui-même planifiait. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811018797817667585";https://twitter.com/JLMelenchon/status/811018797817667585
JLMelenchon;2016-12-20 02:21;126;173;"Chaque fois que vous voyez quelqu'un vous dire qu'il n'y a rien au-dessus de la compétitivité,pensez à la misère qu'elle provoque. #JLMGosier";;;#JLMGosier;"811018638199312384";https://twitter.com/JLMelenchon/status/811018638199312384
JLMelenchon;2016-12-20 02:19;80;128;""L'offre crée la demande", ça veut dire fabriquer n'importe quoi, n'importe comment, pourvu que ce ne soit pas cher. #JLMGosier";;;#JLMGosier;"811018165631250437";https://twitter.com/JLMelenchon/status/811018165631250437
JLMelenchon;2016-12-20 02:18;30;54;"Il y a deux modèles qui se confrontent dans la prochaine élection : celui de l'UE, c'est à dire "l'offre crée la demande". #JLMGosier";;;#JLMGosier;"811018016259457028";https://twitter.com/JLMelenchon/status/811018016259457028
JLMelenchon;2016-12-20 02:09;44;60;"L'agriculture vivrière doit être restaurée. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811015564827230208";https://twitter.com/JLMelenchon/status/811015564827230208
JLMelenchon;2016-12-20 02:06;55;78;"Il est venu le moment de faire le bilan de la malbouffe. Il y a une épidémie d'obésité. #JLMGosier https:// youtu.be/jQxnh-1GSiI";;;#JLMGosier;"811015005030191105";https://twitter.com/JLMelenchon/status/811015005030191105
JLMelenchon;2016-12-20 02:06;160;234;"J'en ai assez de ce monde où, où qu'on aille, il y a la même nourriture, les mêmes vêtements, les mêmes marques... #JLMGosier";;;#JLMGosier;"811014822443749376";https://twitter.com/JLMelenchon/status/811014822443749376
